Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
15030608019,"Jul 6, 2025, 10:44:30 PM",July 10 miler,Run,🎵 thinking 🎵,6160,16.40,180.0,350,false,,Nike Vomero 18,activities/16046591575.fit.gz,,,6160.0,6072.0,16402.8,4.86,2.701,186.6,182.2,129.0,182.8,15.5,0.0,,,,,180.0,170.0,,180.0,1101.0,,,350.0,,,,,,,,,181.0,6159.0,0.0,,0.0,,1.0,16747.3,1751839232.0,5.0,31.9,32.3,21.7,0.55,1012.8,3.0,4.6,216.0,0.2,1751798144.0,1751850496.0,0.375,,25022536.0,0.52,5.0,0.78,35575.3,3.0,,,,,0.0,2.663,105.8,,,,17380.0,,,262.0,124.0,2.758,,,,,,,,,,,,""
15016340463,"Jul 5, 2025, 12:39:00 PM",Tough mudder training (2.5 hours loop),Run,"Target time: 3 hours
- run: 0.5 mile
- course 1: log jump / high beam crawl
- course 2: balance beam walk / bear crawl
- course 3: jungle gym / wall climb",10860,17.88,185.0,279,false,,Nike Pegasus Trail 4,activities/16030843841.fit.gz,,,10860.0,8721.0,17880.2,3.88,2.05,135.6,135.2,137.4,151.6,43.8,0.0,,,,,185.0,158.0,,155.0,1038.0,,,279.0,,,,,,,,,149.0,10861.0,0.0,,0.0,,1.0,18627.6,1751716864.0,1.0,23.5,26.6,21.6,0.89,1017.8,1.3,3.6,116.0,0.0,1751711744.0,1751764096.0,0.375,,25090212.0,0.0,1.0,0.02,16003.7,1.0,,,,,0.0,1.646,0.0,,,,21334.0,,,314.0,102.0,2.136,,,0.0,,,,,,,,,""
15004154292,"Jul 4, 2025, 12:11:08 PM",Morning run (with way run club),Run,4 miles for the 4th with Jake Still Hannah-Mae Bryson Austin Sorensen,2465,6.53,185.0,158,false,,Nike Streakfly,activities/16017378256.fit.gz,,,2465.0,2460.0,6538.1,3.86,2.658,33.2,28.4,121.6,128.8,10.2,0.0,,,,,185.0,174.0,,175.0,362.0,,,158.0,,,,,,,,,175.0,2464.0,0.0,,0.0,,1.0,6589.0,1751630336.0,1.0,22.2,25.1,19.7,0.86,1017.8,1.2,2.7,48.0,0.0,1751625344.0,1751677696.0,0.375,,25076152.0,0.0,1.0,0.0,17299.9,1.0,,,,,0.0,2.652,0.0,,,,7258.0,,,98.0,120.0,2.678,,,,,,,,,,,,""
14993289637,"Jul 3, 2025, 11:04:40 AM",Morning weight lift,Weight Training,"",1910,0,106.0,3,false,,,activities/16005365586.fit.gz,,,1910.0,1910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,106.0,82.0,,,111.0,,,3.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14982722356,"Jul 2, 2025, 10:54:33 AM",Morning weight lift,Weight Training,"",2406,0,96.0,3,false,,,activities/15993744802.fit.gz,,,2406.0,2406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,96.0,73.0,,,141.0,,,3.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14972081559,"Jul 1, 2025, 10:56:53 AM",Morning weight lift,Weight Training,"🎵 new normal 🎵

“… How fast the time goes
Living in the moment
Taking you for granted
It's a new normal
It's up to us to live in it
Not to understand it …”",3166,0,119.0,6,false,,,activities/15982072129.fit.gz,,,3166.0,3166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,119.0,89.0,,,185.0,,,6.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14967774364,"Jun 30, 2025, 11:36:58 PM",Evening run (with nrc),Run,"",1906,5.92,189.0,121,false,,Nike Streakfly,activities/15977294620.fit.gz,,,1906.0,1866.0,5922.3,5.18,3.174,59.4,61.0,135.0,153.0,16.7,0.0,,,,,189.0,177.0,,211.0,360.0,,,121.0,,,,,,,,,210.0,1907.0,0.0,,0.0,,1.0,6048.9,1751324416.0,1.0,30.1,31.9,23.0,0.66,1012.7,2.7,4.9,263.0,0.2,1751279616.0,1751332096.0,0.125,,25076152.0,0.57,5.0,0.33,28999.3,1.0,,,,,0.0,3.107,0.0,,,,5522.0,,,109.0,144.0,3.242,,,,,,,,,,,,""
14961707550,"Jun 30, 2025, 10:56:06 AM",Morning weight lift,Weight Training,🎵 sunflower 🎵,4130,0,118.0,9,false,,,activities/15970685946.fit.gz,,,4130.0,4130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,118.0,91.0,,,240.0,,,9.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14958110088,"Jun 29, 2025, 10:31:06 PM",June half,Run,"",8187,21.64,,,false,,Nike Vomero 18,activities/15966629682.gpx.gz,,,8187.0,8020.0,21648.8,4.446,2.699,31.2,33.7,123.5,130.7,5.1,0.0,,,,,,,,,1752.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,21675.1,,,,,,,,,,,,,,,,25022536.0,,,,,,,,,,0.0,2.644,591.3,,,,,,,,,2.703,,,,,,,,,,,,""
14943936889,"Jun 28, 2025, 1:31:07 PM",Tough mudder training (2 hours loop),Run,"Target time: 2 hours
- run: 0.5 mile
- course 1: log jump / high beam crawl
- course 2: balance beam walk / bear crawl
- course 3: jungle gym / wall climb
- repeat 18x",9019,15.20,187.0,340,false,,Nike Pegasus Trail 4,activities/15951047240.fit.gz,,,9019.0,7466.0,15207.9,4.18,2.037,149.6,158.4,138.6,152.4,49.5,-0.1,,,,,187.0,169.0,,160.0,838.0,,,340.0,,,,,,,,,157.0,9020.0,0.0,,0.0,,1.0,15952.8,,,,,,,,,,,,,,,,25090212.0,,,,,,,,,,0.0,1.686,0.0,,,,17370.0,,,290.0,108.0,2.137,,,0.0,,,,,,,,,media/FF7F0D23-3762-41FF-BF01-C8E4E049E5C2.jpg
14931110348,"Jun 27, 2025, 11:08:54 AM",June 5k,Run,🎵 whats up danger 🎵,1753,5.42,189.0,111,false,,Nike Streakfly,activities/15936979170.fit.gz,,,1753.0,1749.0,5428.0,4.4,3.104,65.6,67.0,128.4,153.6,15.8,0.0,,,,,189.0,176.0,,204.0,320.0,,,111.0,,,,,,,,,207.0,1753.0,0.0,,0.0,,1.0,5550.1,,,,,,,,,,,,,,,,25076152.0,,,,,,,,,,0.0,3.096,0.0,,,,5278.0,,,98.0,142.0,3.173,,,,,,,,,,,,""
14921218759,"Jun 26, 2025, 10:50:57 AM",Morning weight lift,Weight Training,"",4010,0,110.0,7,false,,,activities/15926174554.fit.gz,,,4010.0,4010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,110.0,84.0,,,234.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14910808329,"Jun 25, 2025, 11:01:05 AM",Morning weight lift,Weight Training,"",3981,0,129.0,8,false,,,activities/15914897839.fit.gz,,,3981.0,3981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,129.0,91.0,,,231.0,,,8.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14906587675,"Jun 24, 2025, 10:49:26 PM",June 15k,Run,🎵 blinding lights 🎵,5769,15.12,,,false,,Nike Vomero 18,activities/15910287793.gpx.gz,,,5769.0,5234.0,15127.2,4.088,2.89,124.4,124.5,129.6,180.3,7.8,0.0,,,,,,,,,1233.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,15258.1,,,,,,,,,,,,,,,,25022536.0,,,,,,,,,,0.0,2.622,0.0,,,,,,,,,2.915,,,,,,,,,,,,media/76B0FAFF-3EE5-4466-AFEF-A4ED89598CA4.jpg
14900030182,"Jun 24, 2025, 11:03:59 AM",Morning weight lift,Weight Training,"",3796,0,114.0,8,false,,,activities/15903276673.fit.gz,,,3796.0,3796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,114.0,90.0,,,221.0,,,8.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14895807186,"Jun 23, 2025, 11:36:51 PM",Evening run (with nrc),Run,"",2218,6.36,196.0,132,false,,Nike Streakfly,activities/15898641399.fit.gz,,,2218.0,2132.0,6366.7,4.26,2.986,69.2,71.2,122.0,151.6,11.6,0.0,,,,,196.0,175.0,,197.0,401.0,,,132.0,,,,,,,,,196.0,2219.0,0.0,,0.0,,1.0,6485.9,,,,,,,,,,,,,,,,25076152.0,,,,,,,,,,0.0,2.87,0.0,,,,6280.0,,,110.0,134.0,3.042,,,,,,,,,,,,""
14889640093,"Jun 23, 2025, 10:49:24 AM",Morning weight lift,Weight Training,"",4486,0,124.0,9,false,,,activities/15892026912.fit.gz,,,4486.0,4486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,124.0,86.0,,,260.0,,,9.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14848722140,"Jun 19, 2025, 11:05:15 AM",Morning weight lift,Weight Training,"🎵 heavenly poetry 5 🎵
“… Jesus Christ lived a life, and He lived that more perfectly
Jesus Christ, yeah, He died for you and me personally
God’s love can’t be traded for any new currency …”",3220,0,109.0,6,false,,,activities/15847487565.fit.gz,,,3220.0,3220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,109.0,89.0,,,168.0,,,6.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14838078312,"Jun 18, 2025, 10:53:08 AM",Morning weight lift,Weight Training,"",4116,0,145.0,10,false,,,activities/15835975062.fit.gz,,,4116.0,4116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,145.0,95.0,,,224.0,,,10.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14826811655,"Jun 17, 2025, 10:53:17 AM",Morning weight lift,Weight Training,"",4128,0,108.0,8,false,,,activities/15823853447.fit.gz,,,4128.0,4128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,108.0,86.0,,,221.0,,,8.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14816068887,"Jun 16, 2025, 10:58:17 AM",Morning weight lift,Weight Training,🎵 set a fire 🎵,3977,0,122.0,8,false,,,activities/15812285171.fit.gz,,,3977.0,3977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,122.0,88.0,,,231.0,,,8.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14809975514,"Jun 15, 2025, 4:26:35 PM",June 10k,Run,"",3780,10.34,,,false,,Nike Streakfly,activities/15805587244.gpx.gz,,,3780.0,3453.0,10347.0,4.022,2.997,100.4,97.4,129.7,176.2,7.8,0.0,,,,,,,,,844.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,10438.2,,,,,,,,,,,,,,,,25076152.0,,,,,,,,,,0.0,2.737,0.0,,,,,,,,,3.023,,,,,,,,,,,,""
14799922638,"Jun 14, 2025, 6:04:50 PM",Afternoon walk (with Bliss 🐾),Walk,"",2371,2.43,103.0,4,false,,,activities/15794687771.fit.gz,,,2371.0,2291.0,2429.6,2.58,1.06,38.0,37.6,136.6,152.8,30.8,0.1,,,,,103.0,84.0,,,161.0,,,4.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.025,0.0,,,,3044.0,,,,,,,,,,,,,,,,,""
14775733284,"Jun 12, 2025, 11:04:56 AM",Morning weight lift,Weight Training,"",2758,0,104.0,5,false,,,activities/15768523643.fit.gz,,,2758.0,2758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,104.0,86.0,,0.0,162.0,,,5.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14771745342,"Jun 11, 2025, 11:43:08 PM",Evening run (with jogalope),Run,"",2257,5.18,182.0,74,false,,Nike Streakfly,activities/15764175494.fit.gz,,,2257.0,2125.0,5179.6,4.62,2.437,66.2,69.2,164.2,193.4,20.8,0.0,,,,,182.0,158.0,,164.0,319.0,,,74.0,,,,,,,,,168.0,2258.0,0.0,,0.0,,1.0,5315.9,1749682816.0,1.0,28.4,30.9,16.4,0.48,1017.8,0.5,1.3,120.0,0.0,1749637760.0,1749690240.0,0.5,,25076152.0,0.0,1.0,0.09,43798.2,1.0,,,,,0.0,2.295,0.0,,,,5832.0,,,86.0,112.0,2.416,,,,,,,,,,,,media/29AB98F2-CF73-4E69-B37C-BBE34CF80350.jpg
14764996550,"Jun 11, 2025, 10:53:52 AM",Morning weight lift,Weight Training,🎵 no more worry 🎵,4334,0,122.0,9,false,,,activities/15756951363.fit.gz,,,4334.0,4334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,122.0,87.0,,0.0,256.0,,,9.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14760854010,"Jun 10, 2025, 11:43:31 PM",Evening walk (with Bliss 🐾),Walk,Bliss got to see [strava://athletes/48751818/20]Yianna Kyriacou Bell on his walk!,2444,2.37,116.0,4,false,,,activities/15752427094.fit.gz,,,2444.0,2279.0,2374.7,2.32,1.042,37.8,36.6,135.8,153.0,28.3,0.0,,,,,116.0,86.0,,0.0,141.0,,,4.0,,,,,,,,,,,0.0,,0.0,,1.0,,1749596416.0,1.0,26.6,28.6,16.0,0.52,1015.1,2.4,4.5,293.0,0.0,1749551360.0,1749603840.0,0.375,,,0.05,5.0,0.02,41247.5,1.0,,,,,0.0,0.972,0.0,,,,3220.0,,,,,,,,,,,,,,,,,media/E6A75EC3-3354-46D7-B2BD-794E330505EC.jpg
14754007245,"Jun 10, 2025, 10:51:29 AM",Morning weight lift,Weight Training,🎵 sharing locations 🎵,3939,0,109.0,7,false,,,activities/15745084852.fit.gz,,,3939.0,3939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,109.0,86.0,,,229.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14750014464,"Jun 9, 2025, 11:39:26 PM",Evening run (with nrc),Run,"",2164,6.98,184.0,146,false,,Nike Streakfly,activities/15740728008.fit.gz,,,2164.0,2150.0,6985.8,5.8,3.249,61.6,64.4,122.6,168.2,20.8,-0.3,,,,,184.0,177.0,,215.0,414.0,,,146.0,,,,,,,,,216.0,2163.0,0.0,,0.0,,1.0,7081.1,1749510016.0,3.0,24.5,24.6,20.2,0.77,1009.8,2.1,4.8,237.0,0.2,1749464960.0,1749517440.0,0.375,,25076152.0,0.79,5.0,1.0,20591.2,1.0,,,,,0.0,3.228,0.0,,,,6468.0,,,131.0,148.0,3.294,,,,,,,,,,,,""
14743491956,"Jun 9, 2025, 10:53:42 AM",Morning weight lift,Weight Training,"",3957,0,122.0,8,false,,,activities/15733763594.fit.gz,,,3957.0,3957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,122.0,91.0,,,237.0,,,8.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14738346096,"Jun 8, 2025, 7:16:19 PM",Afternoon 7 miler,Run,"",4135,12.08,185.0,242,false,,Nike Streakfly,activities/15728133187.fit.gz,,,4135.0,4065.0,12081.1,5.84,2.972,123.6,117.2,123.2,154.2,12.4,0.1,,,,,185.0,171.0,,200.0,825.0,,,242.0,,,,,,,,,200.0,4136.0,0.0,,0.0,,1.0,12349.9,1749409152.0,2.0,27.3,27.4,18.6,0.59,1009.5,4.4,7.7,276.0,0.0,1749378560.0,1749431040.0,0.375,,25076152.0,0.67,5.0,0.38,30191.1,8.0,,,,,0.0,2.922,0.0,,,,12224.0,,,215.0,137.0,3.038,,,,,,,,,,,,""
14727051425,"Jun 7, 2025, 5:24:54 PM",Midday hiit (with fit + faith 615 and vessel training co),Workout,"",5616,0,182.0,173,false,,,activities/15715917528.fit.gz,,,5616.0,5616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,182.0,151.0,,,1033.0,,,173.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,media/200F735A-CD30-4654-8DF2-442446786593.jpg|media/2F4EF0CC-67A3-472A-AE7D-C6567AD1756E.jpg|media/5BCF12A9-386B-43F9-96DB-C9E68C8A7D19.mp4
14713165915,"Jun 6, 2025, 11:03:44 AM",Morning weight lift,Weight Training,We all need a little Jesus in our workouts 🤣,3017,0,104.0,5,false,,,activities/15700924735.fit.gz,,,3017.0,3017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,104.0,82.0,,,184.0,,,5.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,media/BF627CE6-DBB3-40C9-BE27-80FC5101CE97.mp4
14703395696,"Jun 5, 2025, 10:47:33 AM",Morning weight lift,Weight Training,🎵 greenlight redlight 🎵,2677,0,118.0,6,false,,,activities/15690402816.fit.gz,,,2677.0,2677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,118.0,95.0,,,160.0,,,6.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14700292323,"Jun 4, 2025, 11:43:18 PM",Global running day (with jogalope and 12south runners),Run,"",1499,4.89,,,false,,Nike Streakfly,activities/15687013886.gpx.gz,,,1499.0,1499.0,4889.6,3.953,3.262,47.1,46.8,162.9,199.8,5.3,0.0,,,,,,,,,399.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,4938.3,1749078016.0,1.0,29.5,30.9,19.5,0.55,1016.3,3.5,5.9,158.0,0.0,1749033088.0,1749085312.0,0.375,,25076152.0,0.13,5.0,0.11,34880.6,1.0,,,,,0.0,3.262,0.0,,,,,,,,,3.294,,,,,,,,,,,,media/B085BA59-FACE-4D95-982C-F0B94F3D65B7.jpg
14692980117,"Jun 4, 2025, 11:02:12 AM",Morning weight lift,Weight Training,"",2848,0,127.0,7,false,,,activities/15679223959.fit.gz,,,2848.0,2848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,127.0,97.0,,,191.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14688980113,"Jun 3, 2025, 11:25:37 PM",Evening walk (with Bliss 🐾),Walk,Quick chat with [strava://athletes/40478303/18]Chandler  Washburn and ran into [strava://athletes/47826268/13]Katie Ziegler!,2704,2.57,118.0,6,false,,,activities/15674874668.fit.gz,,,2704.0,2345.0,2578.4,2.96,1.1,33.4,34.8,136.2,152.4,22.2,-0.1,,,,,118.0,97.0,,,139.0,,,6.0,,,,,,,,,,,0.0,,0.0,,1.0,,1748991616.0,1.0,28.9,29.7,17.4,0.5,1015.5,4.3,8.2,179.0,0.0,1748946688.0,1748998784.0,0.25,,,0.0,1.0,0.07,39371.9,1.0,,,,,0.0,0.954,0.0,,,,2704.0,,,,,,,,,,,,,,,,,""
14681829674,"Jun 3, 2025, 10:51:30 AM",Morning weight lift,Weight Training,🎵 ghost 🎵,2407,0,107.0,4,false,,,activities/15667276120.fit.gz,,,2407.0,2407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,107.0,86.0,,,142.0,,,4.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14677968652,"Jun 2, 2025, 11:37:09 PM",Evening run (with nrc),Run,"",1819,5.33,184.0,107,false,,Nike Streakfly,activities/15663098169.fit.gz,,,1819.0,1712.0,5337.9,4.8,3.118,65.8,62.8,136.8,166.6,19.0,0.1,,,,,184.0,174.0,,214.0,326.0,,,107.0,,,,,,,,,209.0,1820.0,0.0,,0.0,,1.0,5470.4,1748905216.0,1.0,28.7,31.2,17.2,0.5,1014.6,1.2,2.3,244.0,0.0,1748860288.0,1748912384.0,0.125,,25076152.0,0.0,1.0,0.06,42270.7,1.0,,,,,0.0,2.934,0.0,,,,5050.0,,,103.0,143.0,3.195,,,,,,,,,,,,""
14671500779,"Jun 2, 2025, 11:04:24 AM",Morning weight lift,Weight Training,🎵 if you only knew! 🎵,2758,0,105.0,4,false,,,activities/15656190021.fit.gz,,,2758.0,2758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,105.0,80.0,,,161.0,,,4.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14667814164,"Jun 1, 2025, 10:30:40 PM",Afternoon walk (with Bliss 🐾),Walk,"",4072,4.41,107.0,8,false,,,activities/15652148423.fit.gz,,,4072.0,3876.0,4416.1,2.7,1.139,49.6,50.2,128.6,152.4,21.1,0.0,,,,,107.0,90.0,,,256.0,,,8.0,,,,,,,,,,,0.0,,0.0,,1.0,,1748815232.0,1.0,26.8,28.4,15.8,0.51,1011.0,2.9,5.0,267.0,0.1,1748773888.0,1748825984.0,0.125,,,0.24,5.0,0.1,38223.7,2.0,,,,,0.0,1.085,0.0,,,,5770.0,,,,,,,,,,,,,,,,,""
14655898826,"May 31, 2025, 8:01:02 PM",May 10k,Run,"",3688,10.16,187.0,230,false,,Nike Streakfly,activities/15639334988.fit.gz,,,3688.0,3500.0,10160.4,4.76,2.903,127.2,126.6,128.8,176.2,15.0,0.0,,,,,187.0,175.0,,199.0,623.0,,,230.0,,,,,,,,,199.0,3690.0,0.0,,0.0,,1.0,10437.0,1748721664.0,1.0,26.6,26.3,12.6,0.42,1009.8,6.0,10.1,300.0,0.0,1748687488.0,1748739456.0,0.125,,25076153.0,0.0,1.0,0.05,42468.1,6.0,,,,,0.0,2.755,0.0,,,,10430.0,,,190.0,136.0,2.982,,,,,,,,,,,,""
14655216609,"May 31, 2025, 6:18:29 PM",Tough mudder training (1 hour loop),Run,"Target time: 1 hour
- run: 1/4 mile
- course 1: beam crawl / bear crawl
- course 2: rope climb / balance beam walk
- course 3: jungle gym / double wall climb
- 4x",2884,0,188.0,123,false,"",Nike Pegasus Trail 4,activities/15638590801.fit.gz,,,2884.0,2884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,188.0,161.0,,,574.0,,,123.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,25090212.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,""
14645892580,"May 30, 2025, 10:09:30 PM",Afternoon walk (with Bliss 🐾),Walk,"",4116,4.46,97.0,7,false,,,activities/15628578356.fit.gz,,,4116.0,3770.0,4466.8,2.38,1.185,58.4,59.4,129.0,152.6,23.9,0.0,,,,,97.0,84.0,,,226.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,1748642432.0,2.0,22.3,20.5,12.6,0.54,1011.8,5.0,10.2,314.0,0.0,1748601088.0,1748653056.0,0.125,,,0.79,5.0,0.62,34611.7,2.0,,,,,0.0,1.085,0.0,,,,5952.0,,,,,,,,,,,,,,,,,""
14640491044,"May 30, 2025, 10:56:12 AM",Morning weight lift,Weight Training,"",3728,0,130.0,8,false,,,activities/15622764954.fit.gz,,,3728.0,3728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,130.0,92.0,,,231.0,,,8.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14630270228,"May 29, 2025, 10:46:18 AM",Morning weight lift,Weight Training,🎵 guard the body 🎵,4193,0,130.0,10,false,,,activities/15611780674.fit.gz,,,4193.0,4193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,130.0,95.0,,,273.0,,,10.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
